cluster_main_word,coref_word,cosine_simil,cluster_words_pos,joke,id_joke,semantic_shift_word,automatic_semantic_shift_joke,primechanye
you,you,tensor(0.3855),"[[3, 3], [24, 24], [29, 29]]",[CLS] you are so fat and un fu nn y . . . that the only one - shot liner ch lines you have are stained on your shirt . [SEP],935,no,no,
you,your,tensor(0.3585),"[[3, 3], [24, 24], [29, 29]]",[CLS] you are so fat and un fu nn y . . . that the only one - shot liner ch lines you have are stained on your shirt . [SEP],935,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
her,her,tensor(0.2311),"[[7, 7], [14, 14]]",[CLS] a kiss will make her day . but anal will make her hole weak . [SEP],936,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
a girl,i,tensor(0.3945),"[[8, 9], [13, 13]]","[CLS] waiting for the day when a girl finally says that i am the one , but isn ' t talking to a police officer . [SEP]",938,no,no,?????? доразобрать с инетом
got,that,tensor(0.2514),"[[8, 8], [17, 17]]",[CLS] some people say glenn frey got pneumonia from the cold . . . but that can not be true because he said the heat is on . [SEP],939,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
glenn frey,he,tensor(0.5570),"[[6, 7], [23, 23]]",[CLS] some people say glenn frey got pneumonia from the cold . . . but that can not be true because he said the heat is on . [SEP],939,no,no,
a duck,my,tensor(0.3790),"[[3, 4], [20, 20]]",[CLS] a duck walks up to a prostitute . . . . and says : put it on my bill . [SEP],940,yes,yes,"связь прямая, можно отследить сдвиг"
my love for you,it,tensor(0.5319),"[[3, 6], [15, 15]]",[CLS] my love for you is like a far t . everything about it is powered by my heart . [SEP],942,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
my,my,tensor(0.1717),"[[3, 3], [19, 19]]",[CLS] my love for you is like a far t . everything about it is powered by my heart . [SEP],942,no,yes,
joe,i,tensor(0.5084),"[[9, 9], [11, 11]]",[CLS] you are a unit of power joe . i am a watt ? [SEP],943,no,no,нужен синтакс разбор + онтология. Обсудить шутку
someone,their,tensor(0.3295),"[[10, 10], [13, 13], [23, 23]]","[CLS] why is it that the more numbers someone has in their e - mail address , the less i respect them ? [SEP]",945,no,no,
someone,them,tensor(-0.0979),"[[10, 10], [13, 13], [23, 23]]","[CLS] why is it that the more numbers someone has in their e - mail address , the less i respect them ? [SEP]",945,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
i,me,tensor(0.5545),"[[13, 13], [25, 25]]","[CLS] if you ever need help learning c + + , i can give you some pointer s . and you can keep me as a reference . [SEP]",947,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
the baby ant,his,tensor(0.4352),"[[5, 7], [14, 14]]",[CLS] why was the baby ant so confused ? because all of his uncles were ants ! [SEP],951,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
doctors,they,tensor(0.5097),"[[5, 5], [14, 14]]",[CLS] how are doctors so well tempered even under heavy stress ? they have a lot of patients [SEP],953,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
dog,they,tensor(0.3339),"[[6, 6], [11, 11], [16, 16]]","[CLS] i wonder if dog had facebook , would they put our picture as their profile picture ? [SEP]",954,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
dog,their,tensor(0.5158),"[[6, 6], [11, 11], [16, 16]]","[CLS] i wonder if dog had facebook , would they put our picture as their profile picture ? [SEP]",954,no,yes,
native americans,they,tensor(0.2512),"[[5, 6], [16, 16], [19, 19]]","[CLS] why are native americans the most successful l strip pers ? because when they dance , they make it rain . [SEP]",955,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор, языковая игра"
native americans,they,tensor(0.3755),"[[5, 6], [16, 16], [19, 19]]","[CLS] why are native americans the most successful l strip pers ? because when they dance , they make it rain . [SEP]",955,yes,yes,
peter pan,he,tensor(0.2678),"[[3, 4], [20, 20]]",[CLS] peter pan escaped the adult world . . . . . . by becoming an alcoholic . he goes by peter the pan hand ler now . [SEP],957,yes,yes,"связь прямая, можно отследить сдвиг, нужен синтакс разбор"
find,it,tensor(0.3054),"[[6, 6], [17, 17]]",[CLS] how do you find a blind man in a nu dis t colony ? it not hard . [SEP],958,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
i,my,tensor(0.3109),"[[6, 6], [8, 8], [13, 13], [15, 15], [24, 24]]",[CLS] you just know i knew my girlfriend was furious when i blew my load early last night . . . . i could see it in her eyes . [SEP],960,no,yes,
i,i,tensor(0.7336),"[[6, 6], [8, 8], [13, 13], [15, 15], [24, 24]]",[CLS] you just know i knew my girlfriend was furious when i blew my load early last night . . . . i could see it in her eyes . [SEP],960,no,yes,
i,my,tensor(0.3354),"[[6, 6], [8, 8], [13, 13], [15, 15], [24, 24]]",[CLS] you just know i knew my girlfriend was furious when i blew my load early last night . . . . i could see it in her eyes . [SEP],960,no,yes,
i,i,tensor(0.2285),"[[6, 6], [8, 8], [13, 13], [15, 15], [24, 24]]",[CLS] you just know i knew my girlfriend was furious when i blew my load early last night . . . . i could see it in her eyes . [SEP],960,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
my girlfriend,her,tensor(0.2229),"[[8, 9], [29, 29]]",[CLS] you just know i knew my girlfriend was furious when i blew my load early last night . . . . i could see it in her eyes . [SEP],960,no,yes,
light beer,they,tensor(0.4005),"[[5, 6], [14, 14]]",[CLS] how is light beer like having sex in a canoe ? they are both fucking close to water . [SEP],963,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
i,myself,tensor(0.1799),"[[21, 21], [24, 24]]",[CLS] how many tick les does it take to make an octopus laugh ? ten - tick les . i will see myself out . [SEP],964,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор, языковая игра"
i,me,tensor(0.3463),"[[3, 3], [15, 15], [18, 18]]",[CLS] i far ted in the apple store and everyone got pissed at me . not my fault they do not have windows . [SEP],968,no,yes,
i,my,tensor(0.3503),"[[3, 3], [15, 15], [18, 18]]",[CLS] i far ted in the apple store and everyone got pissed at me . not my fault they do not have windows . [SEP],968,no,yes,
the apple store,they,tensor(0.4166),"[[7, 9], [20, 20]]",[CLS] i far ted in the apple store and everyone got pissed at me . not my fault they do not have windows . [SEP],968,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
i,i,tensor(0.4885),"[[3, 3], [14, 14]]",[CLS] i left stephen hawk ing like 8 voice mail messages before i realised he would picked up every time . [SEP],969,no,no,
stephen hawk,he,tensor(0.3949),"[[5, 6], [16, 16]]",[CLS] i left stephen hawk ing like 8 voice mail messages before i realised he would picked up every time . [SEP],969,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
a tr abi owner,my,tensor(0.5944),"[[4, 7], [26, 26]]",[CLS] so a tr abi owner pulls up to a gas station and says to the attendant : two winds creen wipe rs for my tr abi please . the attendant replies : that sounds like a good deal ! [SEP],973,no,yes,
tr abi,my tr abi,tensor(0.4499),"[[5, 6], [26, 28]]",[CLS] so a tr abi owner pulls up to a gas station and says to the attendant : two winds creen wipe rs for my tr abi please . the attendant replies : that sounds like a good deal ! [SEP],973,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
the attendant,the attendant,tensor(0.5598),"[[17, 18], [31, 32]]",[CLS] so a tr abi owner pulls up to a gas station and says to the attendant : two winds creen wipe rs for my tr abi please . the attendant replies : that sounds like a good deal ! [SEP],973,yes,yes,
a blind man,he,tensor(0.5428),"[[4, 6], [12, 12], [14, 14]]",[CLS] so a blind man walks into a bar . he hurts himself pretty badly . [SEP],978,no,yes,
a blind man,himself,tensor(0.4569),"[[4, 6], [12, 12], [14, 14]]",[CLS] so a blind man walks into a bar . he hurts himself pretty badly . [SEP],978,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
tyler perry movies,they,tensor(0.5442),"[[7, 9], [16, 16]]",[CLS] why aren ' t tyler perry movies for the light - hearted ? they are dark comedies . [SEP],980,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
i,me,tensor(0.2242),"[[5, 5], [12, 12], [19, 19]]",[CLS] every woman i have ever been with only saw me the way they wanted to see me in their rearview mirror . [SEP],981,no,yes,
i,me,tensor(0.3038),"[[5, 5], [12, 12], [19, 19]]",[CLS] every woman i have ever been with only saw me the way they wanted to see me in their rearview mirror . [SEP],981,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
every woman i have ever been with,they,tensor(0.4920),"[[3, 9], [15, 15], [21, 21]]",[CLS] every woman i have ever been with only saw me the way they wanted to see me in their rearview mirror . [SEP],981,yes,yes,
every woman i have ever been with,their,tensor(0.3919),"[[3, 9], [15, 15], [21, 21]]",[CLS] every woman i have ever been with only saw me the way they wanted to see me in their rearview mirror . [SEP],981,no,yes,
i,me,tensor(0.0881),"[[8, 8], [27, 27]]","[CLS] standing in the park , i was wondering why a fr is bee gets larger the closer it gets . and then it hit me . [SEP]",985,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
my,my,tensor(0.3745),"[[3, 3], [7, 7], [13, 13], [24, 24]]",[CLS] my internet connection on my farm was be terrible until i moved the route r in the horse barn . now i have stable wi fi . [SEP],988,no,no,
my,i,tensor(0.5315),"[[3, 3], [7, 7], [13, 13], [24, 24]]",[CLS] my internet connection on my farm was be terrible until i moved the route r in the horse barn . now i have stable wi fi . [SEP],988,no,no,
my,i,tensor(0.4087),"[[3, 3], [7, 7], [13, 13], [24, 24]]",[CLS] my internet connection on my farm was be terrible until i moved the route r in the horse barn . now i have stable wi fi . [SEP],988,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
a sheep,it,tensor(-0.0045),"[[5, 6], [10, 10]]",[CLS] what does a sheep call a film it doesn ' t like ? a ba aa hh hd movie . [SEP],989,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
a new slim ming product,it,tensor(0.6265),"[[5, 9], [13, 13], [20, 20]]",[CLS] there is a new slim ming product in town . it is called br ex it . it will help you lose a lot of pounds . [SEP],990,no,yes,
a new slim ming product,it,tensor(0.5945),"[[5, 9], [13, 13], [20, 20]]",[CLS] there is a new slim ming product in town . it is called br ex it . it will help you lose a lot of pounds . [SEP],990,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
golfer s,he,tensor(0.4912),"[[5, 6], [15, 15]]",[CLS] why do golfer s wear two pairs of pants ? in case he gets a hole in one . [SEP],992,no,no,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
a baby,its,tensor(0.4705),"[[7, 8], [15, 15]]",[CLS] how do you stop a baby from crawling in circles ? nail its other hand to the floor . [SEP],993,no,no,?????? доразобрать с инетом
steve,i,tensor(0.3395),"[[3, 3], [8, 8], [13, 13], [14, 14], [16, 16], [27, 27], [43, 43], [45, 45]]",[CLS] steve wrote home . ' i am glad you named me steve ' he said in the letter . ' why ? ' asked his mother in her reply . ' because that what all the kids at camp call me ' he wrote back . [SEP],996,no,yes,
steve,me,tensor(0.2242),"[[3, 3], [8, 8], [13, 13], [14, 14], [16, 16], [27, 27], [43, 43], [45, 45]]",[CLS] steve wrote home . ' i am glad you named me steve ' he said in the letter . ' why ? ' asked his mother in her reply . ' because that what all the kids at camp call me ' he wrote back . [SEP],996,no,yes,
steve,steve,tensor(0.3359),"[[3, 3], [8, 8], [13, 13], [14, 14], [16, 16], [27, 27], [43, 43], [45, 45]]",[CLS] steve wrote home . ' i am glad you named me steve ' he said in the letter . ' why ? ' asked his mother in her reply . ' because that what all the kids at camp call me ' he wrote back . [SEP],996,no,yes,
steve,he,tensor(0.4524),"[[3, 3], [8, 8], [13, 13], [14, 14], [16, 16], [27, 27], [43, 43], [45, 45]]",[CLS] steve wrote home . ' i am glad you named me steve ' he said in the letter . ' why ? ' asked his mother in her reply . ' because that what all the kids at camp call me ' he wrote back . [SEP],996,no,yes,
steve,his,tensor(0.3885),"[[3, 3], [8, 8], [13, 13], [14, 14], [16, 16], [27, 27], [43, 43], [45, 45]]",[CLS] steve wrote home . ' i am glad you named me steve ' he said in the letter . ' why ? ' asked his mother in her reply . ' because that what all the kids at camp call me ' he wrote back . [SEP],996,no,yes,
steve,me,tensor(0.3290),"[[3, 3], [8, 8], [13, 13], [14, 14], [16, 16], [27, 27], [43, 43], [45, 45]]",[CLS] steve wrote home . ' i am glad you named me steve ' he said in the letter . ' why ? ' asked his mother in her reply . ' because that what all the kids at camp call me ' he wrote back . [SEP],996,yes,yes,
steve,he,tensor(0.5854),"[[3, 3], [8, 8], [13, 13], [14, 14], [16, 16], [27, 27], [43, 43], [45, 45]]",[CLS] steve wrote home . ' i am glad you named me steve ' he said in the letter . ' why ? ' asked his mother in her reply . ' because that what all the kids at camp call me ' he wrote back . [SEP],996,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
you,his mother,tensor(0.2619),"[[11, 11], [27, 28], [30, 30]]",[CLS] steve wrote home . ' i am glad you named me steve ' he said in the letter . ' why ? ' asked his mother in her reply . ' because that what all the kids at camp call me ' he wrote back . [SEP],996,yes,yes,
you,her,tensor(0.0771),"[[11, 11], [27, 28], [30, 30]]",[CLS] steve wrote home . ' i am glad you named me steve ' he said in the letter . ' why ? ' asked his mother in her reply . ' because that what all the kids at camp call me ' he wrote back . [SEP],996,no,yes,
hamburger s,they,tensor(0.3509),"[[4, 5], [12, 12], [15, 15]]",[CLS] do hamburger s make good vampires ? no because they always find themselves in g ho uli sh situations ! [SEP],997,no,yes,
hamburger s,themselves,tensor(0.4057),"[[4, 5], [12, 12], [15, 15]]",[CLS] do hamburger s make good vampires ? no because they always find themselves in g ho uli sh situations ! [SEP],997,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
i,i,tensor(0.5716),"[[6, 6], [12, 12], [18, 18], [26, 26]]","[CLS] whilst at college i did experiment with marijuana . i did it in snow , i did it in sl eet , but i did not in hail . [SEP]",998,no,no,
i,i,tensor(0.5290),"[[6, 6], [12, 12], [18, 18], [26, 26]]","[CLS] whilst at college i did experiment with marijuana . i did it in snow , i did it in sl eet , but i did not in hail . [SEP]",998,no,no,
i,i,tensor(0.3818),"[[6, 6], [12, 12], [18, 18], [26, 26]]","[CLS] whilst at college i did experiment with marijuana . i did it in snow , i did it in sl eet , but i did not in hail . [SEP]",998,no,no,
marijuana,it,tensor(0.2411),"[[10, 10], [14, 14], [20, 20]]","[CLS] whilst at college i did experiment with marijuana . i did it in snow , i did it in sl eet , but i did not in hail . [SEP]",998,no,no,
marijuana,it,tensor(0.2915),"[[10, 10], [14, 14], [20, 20]]","[CLS] whilst at college i did experiment with marijuana . i did it in snow , i did it in sl eet , but i did not in hail . [SEP]",998,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
a spanish magician,his,tensor(0.5602),"[[3, 5], [9, 9], [13, 13], [20, 20], [32, 32]]","[CLS] a spanish magician announced that for his final trick , he would vanish into thin air . he counted down : uno , dos , then po of ! he was gone , without a tres . [SEP]",999,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
a spanish magician,he,tensor(0.5100),"[[3, 5], [9, 9], [13, 13], [20, 20], [32, 32]]","[CLS] a spanish magician announced that for his final trick , he would vanish into thin air . he counted down : uno , dos , then po of ! he was gone , without a tres . [SEP]",999,no,no,
a spanish magician,he,tensor(0.4168),"[[3, 5], [9, 9], [13, 13], [20, 20], [32, 32]]","[CLS] a spanish magician announced that for his final trick , he would vanish into thin air . he counted down : uno , dos , then po of ! he was gone , without a tres . [SEP]",999,no,no,
a spanish magician,he,tensor(0.3997),"[[3, 5], [9, 9], [13, 13], [20, 20], [32, 32]]","[CLS] a spanish magician announced that for his final trick , he would vanish into thin air . he counted down : uno , dos , then po of ! he was gone , without a tres . [SEP]",999,no,no,
a bug mind,he,tensor(0.4814),"[[14, 16], [18, 18], [24, 24]]",[CLS] a bug mind what is the last thing that goes through a bug mind when he crashes into a windshield ? his asshole . [SEP],1000,no,yes,
a bug mind,his,tensor(0.3447),"[[14, 16], [18, 18], [24, 24]]",[CLS] a bug mind what is the last thing that goes through a bug mind when he crashes into a windshield ? his asshole . [SEP],1000,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
my,i,tensor(0.4902),"[[3, 3], [12, 12]]","[CLS] my mom recently bought a jesus shaped flashlight when i asked her why she said : so whenever someone says i can not see i can be like here , let jesus light the path [SEP]",1001,no,no,
my mom,her,tensor(0.5017),"[[3, 4], [14, 14], [16, 16]]","[CLS] my mom recently bought a jesus shaped flashlight when i asked her why she said : so whenever someone says i can not see i can be like here , let jesus light the path [SEP]",1001,no,no,
my mom,she,tensor(0.3293),"[[3, 4], [14, 14], [16, 16]]","[CLS] my mom recently bought a jesus shaped flashlight when i asked her why she said : so whenever someone says i can not see i can be like here , let jesus light the path [SEP]",1001,no,no,
someone,i,tensor(0.5417),"[[21, 21], [23, 23], [27, 27]]","[CLS] my mom recently bought a jesus shaped flashlight when i asked her why she said : so whenever someone says i can not see i can be like here , let jesus light the path [SEP]",1001,no,no,
someone,i,tensor(0.5671),"[[21, 21], [23, 23], [27, 27]]","[CLS] my mom recently bought a jesus shaped flashlight when i asked her why she said : so whenever someone says i can not see i can be like here , let jesus light the path [SEP]",1001,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
my chinese girlfriend,you,tensor(0.3085),"[[5, 7], [16, 16]]","[CLS] why is my chinese girlfriend so bitch y ? well it true , you are what you eat . [SEP]",1002,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
the police,they,tensor(0.4764),"[[23, 24], [32, 32]]",[CLS] they just found a black guy hanging from a tree with 79 stab wounds in alabama . . . . the police say it the worst case of suicide they have ever seen [SEP],1003,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
people,their,tensor(0.3936),"[[10, 10], [12, 12]]",[CLS] do not you just hate it when people answer their own questions ? i do . [SEP],1004,no,no,проблема в предобработке -  неправильно выделены кластеры кореференции. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
you,i,tensor(0.2063),"[[5, 5], [16, 16]]",[CLS] do not you just hate it when people answer their own questions ? i do . [SEP],1004,no,no,
we,our,tensor(0.4060),"[[5, 5], [9, 9]]",[CLS] the hotel we stayed in for our holiday offered bed and board but it was impossible to say which was the bed and which was the board . [SEP],1005,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
sas,his,tensor(0.4079),"[[9, 9], [13, 13]]","[CLS] my new cooking show , will sas so cooks with his exposed dick really close to the food premiere s tonight ( 8 / 7 central ) in my mind . be there ! [SEP]",1006,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
my,my,tensor(0.1655),"[[3, 3], [31, 31]]","[CLS] my new cooking show , will sas so cooks with his exposed dick really close to the food premiere s tonight ( 8 / 7 central ) in my mind . be there ! [SEP]",1006,no,no,
a woman,she,tensor(0.2222),"[[4, 5], [9, 9]]","[CLS] if a woman asks you how she looks , the correct answer is not like dan a yk roy d . [SEP]",1007,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
i,my,tensor(0.6363),"[[3, 3], [6, 6], [9, 9], [21, 21]]","[CLS] i complained to my wife that i was short staffed at work . she responded yeah , and you have the same problem at home . [SEP]",1008,no,yes,
i,i,tensor(0.3005),"[[3, 3], [6, 6], [9, 9], [21, 21]]","[CLS] i complained to my wife that i was short staffed at work . she responded yeah , and you have the same problem at home . [SEP]",1008,no,yes,
i,you,tensor(0.2920),"[[3, 3], [6, 6], [9, 9], [21, 21]]","[CLS] i complained to my wife that i was short staffed at work . she responded yeah , and you have the same problem at home . [SEP]",1008,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
my wife,she,tensor(0.3672),"[[6, 7], [16, 16]]","[CLS] i complained to my wife that i was short staffed at work . she responded yeah , and you have the same problem at home . [SEP]",1008,no,yes,
two female cow or kers,their,tensor(0.1167),"[[5, 9], [18, 18]]",[CLS] i overheard two female cow or kers say there was a creepy dude listening to their conversation . [SEP],1009,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
ignorance,it,tensor(0.3701),"[[3, 3], [8, 8]]",[CLS] ignorance is not bliss . it just a fancy word for stupid . [SEP],1013,yes,yes,"связь прямая, можно отследить сдвиг"
people,they,tensor(0.4344),"[[4, 4], [15, 15]]",[CLS] if people really didn ' t want to hear smart ass responses they would not keep asking questions like do you know why i pulled you over ? [SEP],1014,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
i,me,tensor(0.2480),"[[3, 3], [32, 32]]","[CLS] i am sorry , black lives matter is actually a peaceful and forward thinking movement that our society needs . . . now if you could all stop sending me death threats on twitter that would be great . [SEP]",1016,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
my,me,tensor(0.4247),"[[3, 3], [6, 6], [8, 8], [20, 20]]","[CLS] my girlfriend left me after i broke her wheelchair . . . . . oh , , i think she will come crawling back soon . . [SEP]",1017,no,yes,
my,i,tensor(0.5272),"[[3, 3], [6, 6], [8, 8], [20, 20]]","[CLS] my girlfriend left me after i broke her wheelchair . . . . . oh , , i think she will come crawling back soon . . [SEP]",1017,no,yes,
my,i,tensor(0.5411),"[[3, 3], [6, 6], [8, 8], [20, 20]]","[CLS] my girlfriend left me after i broke her wheelchair . . . . . oh , , i think she will come crawling back soon . . [SEP]",1017,no,yes,
my girlfriend,her,tensor(0.3676),"[[3, 4], [10, 10], [22, 22]]","[CLS] my girlfriend left me after i broke her wheelchair . . . . . oh , , i think she will come crawling back soon . . [SEP]",1017,no,yes,
my girlfriend,she,tensor(0.4199),"[[3, 4], [10, 10], [22, 22]]","[CLS] my girlfriend left me after i broke her wheelchair . . . . . oh , , i think she will come crawling back soon . . [SEP]",1017,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор, языковая игра"
people who spell things like rappers,they,tensor(0.5300),"[[12, 17], [19, 19]]",[CLS] someone should in vent a version of twitter for people who spell things like rappers . they could call it t wi ta . dat would b ni ze . [SEP],1018,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор, языковая игра"
a version of twitter for people who spell things like rappers,it,tensor(0.2883),"[[7, 17], [22, 22]]",[CLS] someone should in vent a version of twitter for people who spell things like rappers . they could call it t wi ta . dat would b ni ze . [SEP],1018,yes,yes,
him,him,tensor(0.9433),"[[22, 22], [28, 28], [34, 34], [43, 44]]","[CLS] ns f w men are like a deck of cards . . . you need a heart to love him , a diamond to marry him , a club to smash his fucking face in and a spade to bury the bastard ! [SEP]",1019,no,no,
him,his,tensor(0.3151),"[[22, 22], [28, 28], [34, 34], [43, 44]]","[CLS] ns f w men are like a deck of cards . . . you need a heart to love him , a diamond to marry him , a club to smash his fucking face in and a spade to bury the bastard ! [SEP]",1019,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
him,the bastard,tensor(0.2372),"[[22, 22], [28, 28], [34, 34], [43, 44]]","[CLS] ns f w men are like a deck of cards . . . you need a heart to love him , a diamond to marry him , a club to smash his fucking face in and a spade to bury the bastard ! [SEP]",1019,no,no,
i,i,tensor(0.3646),"[[3, 3], [10, 10]]",[CLS] i do not like drive - thru i think it money out the window . [SEP],1021,yes,yes,
drive - thru,it,tensor(0.4359),"[[7, 9], [12, 12]]",[CLS] i do not like drive - thru i think it money out the window . [SEP],1021,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор, языковая игра"
a man,his,tensor(0.5513),"[[9, 10], [14, 14]]",[CLS] what the quick est way to a man heart ? through his chest with a knife . [SEP],1024,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
i,my,tensor(0.4092),"[[14, 14], [19, 19], [24, 25], [31, 31]]","[CLS] guy comes home with a flower bouquet . . . guess i will have to spread my legs now , says the wife . why ? do not you have a vase ? the husband replies . [SEP]",1027,yes,yes,
i,the wife,tensor(0.2793),"[[14, 14], [19, 19], [24, 25], [31, 31]]","[CLS] guy comes home with a flower bouquet . . . guess i will have to spread my legs now , says the wife . why ? do not you have a vase ? the husband replies . [SEP]",1027,yes,yes,
i,you,tensor(0.3337),"[[14, 14], [19, 19], [24, 25], [31, 31]]","[CLS] guy comes home with a flower bouquet . . . guess i will have to spread my legs now , says the wife . why ? do not you have a vase ? the husband replies . [SEP]",1027,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
guy,the husband,tensor(0.3731),"[[3, 3], [36, 37]]","[CLS] guy comes home with a flower bouquet . . . guess i will have to spread my legs now , says the wife . why ? do not you have a vase ? the husband replies . [SEP]",1027,yes,yes,
i,i,tensor(0.4558),"[[3, 3], [14, 14]]",[CLS] i just got a new job at a gay magazine . i am a po of rea der . [SEP],1028,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
a doctor,his,tensor(0.6020),"[[3, 4], [7, 7], [11, 11], [18, 18], [25, 25]]","[CLS] a doctor reaches into his pocket and finds his rec tal the rm ometer . he says shit , some asshole took my pen ! [SEP]",1032,no,yes,
a doctor,his,tensor(0.2693),"[[3, 4], [7, 7], [11, 11], [18, 18], [25, 25]]","[CLS] a doctor reaches into his pocket and finds his rec tal the rm ometer . he says shit , some asshole took my pen ! [SEP]",1032,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
a doctor,he,tensor(0.3380),"[[3, 4], [7, 7], [11, 11], [18, 18], [25, 25]]","[CLS] a doctor reaches into his pocket and finds his rec tal the rm ometer . he says shit , some asshole took my pen ! [SEP]",1032,no,yes,
a doctor,my,tensor(0.2563),"[[3, 4], [7, 7], [11, 11], [18, 18], [25, 25]]","[CLS] a doctor reaches into his pocket and finds his rec tal the rm ometer . he says shit , some asshole took my pen ! [SEP]",1032,yes,yes,
skeletons,they,tensor(0.4667),"[[5, 5], [8, 8]]",[CLS] how do skeletons reproduce ? they bone . [SEP],1034,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
my,my,tensor(0.4313),"[[9, 9], [20, 20]]",[CLS] finally got around to sha ving my crotch after a few years . its nice to see my knees again . [SEP],1035,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
one,his,tensor(0.3273),"[[10, 10], [14, 14], [26, 36], [26, 39], [31, 31]]","[CLS] if two people had a race and one had sand in his shoe but the other did not , who would win ? the one with sand in his shoe if it was quick san d . [SEP]",1040,no,yes,
one,the one with sand in his shoe if it was quick,tensor(0.6509),"[[10, 10], [14, 14], [26, 36], [26, 39], [31, 31]]","[CLS] if two people had a race and one had sand in his shoe but the other did not , who would win ? the one with sand in his shoe if it was quick san d . [SEP]",1040,yes,yes,"связь прямая, можно отследить сдвиг"
one,his,tensor(0.2707),"[[10, 10], [14, 14], [26, 36], [26, 39], [31, 31]]","[CLS] if two people had a race and one had sand in his shoe but the other did not , who would win ? the one with sand in his shoe if it was quick san d . [SEP]",1040,no,yes,
